inserttime,period,max,min,mean,vol,fd,return_val
2022-12-13 05:12:22,1,1.481095,1.4795089,1.4803327624999996,0.0010714482852635953,0.0,0.0
2022-12-13 05:20:06,2,1.4810428,1.4797500000000001,1.4803857446587532,0.0008732859017754713,914935.1871770275,3.5790708748568e-05
2022-12-13 05:27:43,3,1.4801950000000001,1.4781967,1.479256509937889,0.0013508813289481647,665491.4689656622,-0.0007627976187547918
2022-12-13 05:35:39,4,1.4788525,1.4771812500000001,1.4781471281250014,0.001130638465008376,564282.942554297,-0.0007499590540481287
2022-12-13 05:43:16,5,1.47775985,1.4769,1.4774146521604945,0.0005819963939998052,1187292.5796860373,-0.0004955365745194823
2022-12-13 05:50:56,6,1.4781149999999998,1.4766688000000001,1.4772709920731715,0.00097896730373766,1405562.7749225986,-9.723748651940506e-05
2022-12-13 05:58:56,7,1.4782,1.47726855,1.4776293579192572,0.0006303678219493271,1270686.6881672607,0.00024258639613765478
2022-12-13 06:06:31,8,1.47845,1.4775415,1.4780452581790158,0.0006146631809632614,2101964.19765254,0.0002814645347492472
2022-12-13 06:14:17,9,1.47845,1.47645,1.477390010638297,0.0013537386780731748,1034173.007446807,-0.0004433203496935969
2022-12-13 06:21:59,10,1.47755,1.4762327499999999,1.476828910714286,0.0008919448897861458,914854.7285198815,-0.0003797913346987215
2022-12-13 06:29:57,11,1.47755,1.4760149,1.47688961292308,0.0010394141759597114,869720.6762312234,4.110307453596017e-05
2022-12-13 06:37:32,12,1.4773232,1.4753500000000002,1.4765398584848501,0.0013363675817222398,687685.0445710764,-0.0002368182666933262
2022-12-13 06:45:07,13,1.477105,1.4760149,1.4765184216666667,0.0007382908225211217,987415.768640608,-1.4518279381532302e-05
2022-12-13 06:52:54,14,1.47797825,1.47665,1.4774746637724536,0.0008990001876638576,1222469.1552688794,0.000647633034410463
2022-12-13 07:00:56,15,1.47797825,1.47665,1.4772132565088762,0.0008991592744971075,1099916.3641537698,-0.00017692842387558724
2022-12-13 07:08:40,16,1.477875,1.47691945,1.4774535218100893,0.00064675469373097,1621944.1623972994,0.00016264767470394858
2022-12-13 07:16:02,17,1.47775985,1.4760149,1.476726238906251,0.0011816340456524822,1255887.9844906258,-0.0004922543370076735
2022-12-13 07:24:18,18,1.4766686,1.4755500000000001,1.4760700908099678,0.000757823091846571,914461.4454956526,-0.00044432615808953727
2022-12-13 07:32:03,19,1.47569895,1.47405,1.4748380162857153,0.001118054987592906,1182410.5385426288,-0.0008346992002096372
2022-12-13 07:39:40,20,1.4758,1.4747,1.4751535887905596,0.0007456850651747813,1015173.8788312282,0.00021397095908811244
2022-12-13 07:47:25,21,1.4758,1.474845,1.4752490516768288,0.0006473483232641613,1801194.1301100648,6.471386233587945e-05
2022-12-13 07:55:19,22,1.47515,1.4742413,1.4747044588059717,0.0006161912609497521,2241187.253891637,-0.0003691531746711973
2022-12-13 08:03:24,23,1.4747196,1.47337245,1.473921602654869,0.0009139902675783022,1936563.2904273379,-0.0005308562989879324
2022-12-13 08:10:59,24,1.4753615999999998,1.47318815,1.4745644175516235,0.0014739606992610881,709652.5711468228,0.0004361255684133368
2022-12-13 08:19:19,25,1.4753615999999998,1.47425,1.4748631624999986,0.0007536970400125302,886297.7622797809,0.00020259877752316593
2022-12-13 08:27:32,26,1.4747,1.47273235,1.4737577842776217,0.0013351244152812677,1247074.7901417399,-0.0007494784943324435
2022-12-13 08:35:27,27,1.480375,1.45552995,1.4641926364788733,0.01696842982337892,38895.76153302406,-0.006490311977172597
2022-12-13 08:43:29,28,1.4648051,1.4561234,1.4595168444444442,0.005948338337475329,24208.441388207644,-0.003193426819625045
2022-12-13 08:52:17,29,1.4577366,1.45394275,1.4555762669444448,0.0026064247447261375,117018.53299894411,-0.0026999191650298403
2022-12-13 09:00:12,30,1.4583743500000002,1.45525455,1.4563271808333322,0.0021422383933086524,309489.36498892977,0.0005158876974985355
2022-12-13 09:09:46,31,1.4572905,1.45493695,1.4559873621169908,0.0016164632065061334,339630.37190721044,-0.00023333954128839957
2022-12-13 09:18:36,32,1.4564732999999999,1.4523168000000002,1.453724224999999,0.0028592080454597065,232232.13891497054,-0.0015543659072020286
2022-12-13 09:27:08,33,1.452955,1.45117875,1.451959489693592,0.0012233468031362764,327789.306329131,-0.0012139409085015391
2022-12-13 09:37:04,34,1.4552969500000001,1.45157895,1.4533686686111107,0.0025581946826699928,412009.29981604766,0.0009705359739865567
2022-12-13 09:47:16,35,1.4556570500000001,1.45075,1.4530637365277774,0.00337703699889033,158126.7839752625,-0.00020981055249021457
2022-12-13 09:58:59,36,1.4531610000000001,1.4506945,1.4514615885474866,0.0016993215800277818,207729.95773656265,-0.0011025999342047196
2022-12-13 10:10:57,37,1.454175,1.45074725,1.4524813163888877,0.0023599270856866604,306365.3976366948,0.0007025524129932346
2022-12-13 10:24:45,38,1.4551805999999998,1.45254885,1.453813724509803,0.001810238791690666,287254.92039331887,0.0009173323648857571
2022-12-13 10:38:52,39,1.45625,1.45311875,1.4547251925000009,0.002152468394816795,379099.6429796373,0.0006269496393048157
2022-12-13 10:50:21,40,1.4566949999999999,1.453475,1.4549754502777776,0.002213095760059065,280602.40826787637,0.00017203096438213585
2022-12-13 11:02:05,41,1.4565649999999999,1.453015,1.454272040668523,0.002441083855513045,217526.32495633754,-0.00048345118752370905
2022-12-13 11:13:38,42,1.45475,1.452445,1.4538559773239437,0.001585439022813474,291401.9355851026,-0.00028609732769672785
