inserttime,period,max,min,mean,vol,fd,return_val
2022-12-13 05:12:23,1,1.0536500000000002,1.052985,1.0533442249240104,0.000631322585974316,0.0,0.0
2022-12-13 05:20:05,2,1.05335,1.0528,1.053041924242424,0.0005222963942254527,1223443.2538015405,-0.00028699135043734527
2022-12-13 05:27:43,3,1.05375,1.05293,1.053346184615383,0.0007784715148509853,1001963.4439023852,0.0002889347194585279
2022-12-13 05:35:37,4,1.05393,1.0533299999999999,1.0536604347826084,0.0005694434185753099,792001.4268113881,0.0002983351264902999
2022-12-13 05:43:16,5,1.05395,1.0529899999999999,1.0534112116564418,0.0009113250261410404,717636.3879408973,-0.0002365307815871606
2022-12-13 05:50:57,6,1.0533000000000001,1.05282,1.0530351815181507,0.00045582522637850007,809520.7957920177,-0.0003569642454249537
2022-12-13 05:58:56,7,1.05356,1.0531199999999998,1.0532989570552138,0.0004177351520696068,1862424.064973978,0.0002504907164477213
2022-12-13 06:06:31,8,1.0540500000000002,1.053315,1.0537154234527675,0.0006975317848074551,1630033.2468919028,0.00039539239525880377
2022-12-13 06:14:17,9,1.05445,1.05363,1.0540015746753244,0.0007779874524880444,713379.1145667981,0.00027156404489105996
2022-12-13 06:21:58,10,1.05435,1.05395,1.0541049025974027,0.0003794688735573874,1104174.885470901,9.803393520562219e-05
2022-12-13 06:29:57,11,1.05465,1.0541200000000002,1.0543475548589345,0.0005026805416842175,1901804.268764707,0.00023019745087404022
2022-12-13 06:37:31,12,1.05465,1.054005,1.0541602215189871,0.000611861448414926,1163662.1360023427,-0.0001776770279250317
2022-12-13 06:45:07,13,1.0545499999999999,1.05413,1.0543567202572346,0.00039834715512354895,1779854.5587205233,0.00018640310479967517
2022-12-13 06:52:54,14,1.05465,1.05384,1.0541756389776353,0.0007683729068009337,1069793.055851408,-0.00017174574422504848
2022-12-13 07:00:56,15,1.0545499999999999,1.05348,1.054060822784809,0.0010151216864060883,527030.4113924516,-0.00010891561954299668
2022-12-13 07:08:40,16,1.0538500000000002,1.05327,1.053558348623853,0.000550515309150022,544943.9734258987,-0.0004767031940609741
2022-12-13 07:16:02,17,1.0547499999999999,1.05375,1.0543087378640765,0.0009484887719187354,753830.7475728978,0.0007122426975248096
2022-12-13 07:24:18,18,1.05435,1.0537100000000001,1.0539292539682539,0.00060725138579276,747631.0645340199,-0.00035993621431180424
2022-12-13 07:32:02,19,1.05485,1.05403,1.054557507598785,0.0007775773194836698,949101.7568388567,0.0005961060746398248
2022-12-13 07:39:40,20,1.0549499999999998,1.0537999999999998,1.054427366863905,0.0010906393708466928,468532.50823257637,-0.00012340790705313398
2022-12-13 07:47:25,21,1.0549499999999998,1.05415,1.0544755945121942,0.0007586709490132827,471877.8285442589,4.573823651087114e-05
2022-12-13 07:55:19,22,1.05508,1.054735,1.0549112613981761,0.00032704172628015914,1226143.2342626664,0.0004131597623020355
2022-12-13 08:03:24,23,1.05535,1.0543399999999998,1.0548070270270278,0.0009575211144040831,1320075.3288731968,-9.880866283503194e-05
2022-12-13 08:10:59,24,1.05485,1.0539800000000001,1.054359101796407,0.000825145814663741,464160.38619317015,-0.000424651352469037
2022-12-13 08:19:18,25,1.05505,1.0541,1.0545017417417417,0.0009008994128647642,581640.9607080726,0.00013528592401941788
2022-12-13 08:27:33,26,1.0567350000000002,1.05491,1.055505558659218,0.001729029264723569,482351.58132695744,0.0009519348121873864
2022-12-13 08:35:27,27,1.06491,1.05517,1.0607174022346375,0.009182464603183282,24176.51573881802,0.004937769898663602
2022-12-13 08:43:28,28,1.06418,1.0606849999999999,1.062293008356547,0.0032900527185122617,43464.349125889865,0.0014854155485618213
2022-12-13 08:52:17,29,1.066045,1.063675,1.0650141944444433,0.0022253224533183577,155932.458005158,0.002561615360818663
2022-12-13 09:00:11,30,1.0656599999999998,1.063495,1.064864666666666,0.002033122205826235,197725.44849886795,-0.00014039979800967465
2022-12-13 09:09:46,31,1.06597,1.0645099999999998,1.0653093036211687,0.0013704939917800858,294054.55435565807,0.0004175525476816228
2022-12-13 09:18:36,32,1.06624,1.0645850000000001,1.0655471428571421,0.001553192658902233,362479.17911092733,0.00022325838624047368
2022-12-13 09:27:09,33,1.067335,1.06589,1.066501392757661,0.0013548974336203825,312200.75372769276,0.0008955492086067003
2022-12-13 09:37:03,34,1.0669499999999998,1.063305,1.0651671666666664,0.0034219980807393448,188486.37105624663,-0.0012510308003861302
2022-12-13 09:47:16,35,1.06518,1.06315,1.064323226256984,0.0019073153248182774,102237.94537936665,-0.0007923079457316773
2022-12-13 09:58:59,36,1.065905,1.064245,1.0650492061281338,0.001558613433490775,270753.472883177,0.0006821046964304171
2022-12-13 10:10:57,37,1.065005,1.063515,1.0642368487394966,0.0014000642824619136,338555.883424513,-0.0007627416498345625
2022-12-13 10:24:44,38,1.06436,1.0626600000000002,1.0637828472222224,0.0015980705126416516,337281.73803108296,-0.00042659819363705467
2022-12-13 10:38:50,39,1.0641500000000002,1.0626099999999998,1.063249231843576,0.0014483904186134242,257527.24901141023,-0.0005016205892394015
2022-12-13 10:50:19,40,1.063705,1.062215,1.0630221648044702,0.0014016640944397038,341023.217970832,-0.000213559560924475
2022-12-13 11:02:05,41,1.06426,1.06215,1.06354092178771,0.0019839387058594314,213716.2800179986,0.0004880020383538347
2022-12-13 11:13:37,42,1.06541,1.063415,1.0644473087818696,0.0018742120756385808,148328.99841672397,0.000852235184929141
2022-12-13 11:26:33,43,1.0656349999999999,1.0644900000000002,1.065064655172413,0.001075052105465256,262312.86703815847,0.0005799689523851842
