inserttime,period,max,min,mean,vol,fd,return_val
2022-12-13 05:12:23,1,1.2270500000000002,1.226175,1.2266263467048706,0.0007133386645009904,0.0,0.0
2022-12-13 05:20:05,2,1.2274,1.2261,1.2270200869565238,0.0010594773580476363,695626.0031437717,0.0003209944517422867
2022-12-13 05:27:43,3,1.2291750000000001,1.2271450000000002,1.2281770579710152,0.0016528561471043893,308556.7978153818,0.0009429112259776794
2022-12-13 05:35:38,4,1.2294,1.228275,1.2287990922190206,0.0009155280201000695,345156.0116810629,0.0005064695224262388
2022-12-13 05:43:16,5,1.22931,1.22802,1.2285752232142855,0.0010499967569140977,553335.042393405,-0.00018218519703727294
2022-12-13 05:50:57,6,1.22871,1.227925,1.2283666666666668,0.0006390599983718507,747973.5881103694,-0.00016975480514168527
2022-12-13 05:58:56,7,1.2283499999999998,1.227735,1.2279966951566956,0.0005008156800628315,1363775.191532166,-0.00030118979943925605
2022-12-13 06:06:31,8,1.228355,1.22739,1.227898495702006,0.0007858955796247646,1311879.1182058353,-7.99671978572013e-05
2022-12-13 06:14:17,9,1.228895,1.22756,1.2281538372093022,0.0010869973773265794,611777.0050517851,0.00020795001230955324
2022-12-13 06:21:59,10,1.2296,1.2285650000000001,1.228922296511627,0.0008422013360306095,477320.5441523896,0.0006257028061493415
2022-12-13 06:29:57,11,1.2301,1.229125,1.2296094510385758,0.0007929346990432005,696148.1199726461,0.0005591521358992393
2022-12-13 06:37:31,12,1.229845,1.2292649999999998,1.2295791317365266,0.00047170611880921953,1123580.9307242786,-2.465766835446083e-05
2022-12-13 06:45:07,13,1.230135,1.229245,1.2296523939393929,0.0007237817812469722,1612364.4311541338,5.958315408527629e-05
2022-12-13 06:52:54,14,1.2296,1.22893,1.2292404492753617,0.000545052028181235,1014582.0424616827,-0.00033500903675015716
2022-12-13 07:00:56,15,1.2302499999999998,1.2289249999999998,1.229539159544158,0.0010776395283670786,987343.1439660103,0.00024300393708362252
2022-12-13 07:08:40,16,1.229375,1.228575,1.2289351946107812,0.0006509700458643825,694348.3849549751,-0.0004912124422298216
2022-12-13 07:16:02,17,1.2296200000000002,1.2287949999999999,1.2292336060606062,0.0006711498904136061,1302242.6323594935,0.00024282114397376306
2022-12-13 07:24:19,18,1.23,1.2286899999999998,1.229312565982403,0.0010656362232442163,673775.8949429527,6.423508225567221e-05
2022-12-13 07:32:03,19,1.2306,1.229865,1.2302183625730998,0.0005974549091127359,805081.6767315881,0.0007368317999523814
2022-12-13 07:39:41,20,1.23041,1.2294800000000001,1.2298387172011647,0.0007561967166852133,942876.3498543527,-0.0003085999880062551
2022-12-13 07:47:25,21,1.2305,1.2294,1.2298497368421037,0.0008944182098411134,657410.5866029424,8.96023257761701e-06
2022-12-13 07:55:19,22,1.23085,1.2302,1.2304827761627908,0.0005282479467344008,1043070.7841010101,0.0005147289963345401
2022-12-13 08:03:23,23,1.2307,1.22986,1.2303395880681818,0.000682738333502605,1540853.8650569064,-0.00011636741072925029
2022-12-13 08:10:58,24,1.2302499999999998,1.2292649999999998,1.2295779761904766,0.0008010878684178913,911260.8351462289,-0.0006190257430479229
2022-12-13 08:19:19,25,1.2301250000000001,1.229285,1.2296500302114792,0.0006831211965698142,847580.1993955942,5.86006112649094e-05
2022-12-13 08:27:33,26,1.231925,1.229905,1.2306432681564252,0.0016414179903051739,639081.5783644293,0.0008077403493213189
2022-12-13 08:35:27,27,1.2411349999999999,1.22904,1.2366074132947982,0.00978079208483332,45701.82006967973,0.004846363924216309
2022-12-13 08:43:29,28,1.2426300000000001,1.23718,1.239603458333332,0.0043965672758995,39121.43024464701,0.0024227940139475413
2022-12-13 08:52:17,29,1.243775,1.241365,1.242800333333334,0.0019391690968863238,170175.97925311048,0.002578949726632934
2022-12-13 09:00:12,30,1.2429100000000002,1.24058,1.2416657222222223,0.0018765114944384062,304288.0375059393,-0.0009129472214322031
2022-12-13 09:09:46,31,1.242905,1.2406,1.2417975069637888,0.0018561802444230677,302233.57978598046,0.00010613544306485485
2022-12-13 09:18:36,32,1.243965,1.24073,1.242825111111112,0.0026029406479466115,204384.22229092324,0.0008275134565503152
2022-12-13 09:27:09,33,1.244465,1.242515,1.243692506963788,0.001567911673569867,204730.92037712678,0.0006979226963805669
2022-12-13 09:37:04,34,1.244335,1.24023,1.2421036249999986,0.0033048772400129096,205151.34171741628,-0.0012775520917693698
2022-12-13 09:47:16,35,1.2428599999999999,1.24,1.241342694444444,0.0023039568467270355,118057.76674437235,-0.000612614390811964
2022-12-13 09:58:59,36,1.24371,1.24174,1.242697701949861,0.0015852608376992964,273771.98103869654,0.0010915660207946026
2022-12-13 10:10:57,37,1.2422499999999999,1.2397550000000002,1.2408086908078,0.00201078540026616,261589.32720039415,-0.0015200890281659963
2022-12-13 10:24:45,38,1.2409,1.2392050000000001,1.2401528133704744,0.001366767048161691,335097.338362095,-0.0005285886875103543
2022-12-13 10:38:50,39,1.240345,1.2386,1.2393369861111123,0.001408010911927759,506388.1209725895,-0.0006578441386952042
2022-12-13 10:50:21,40,1.2400250000000002,1.23789,1.2388097214484683,0.0017234285161274714,382957.57196997886,-0.0004254409160324174
2022-12-13 11:02:05,41,1.24018,1.23787,1.239289944444446,0.001863970582796563,231763.31428571115,0.00038764871445811906
2022-12-13 11:13:37,42,1.24104,1.239055,1.2402013305322117,0.0016005465815361398,231171.02886495748,0.0007354098948767005
2022-12-13 11:26:33,43,1.2415500000000002,1.2375500000000001,1.240080966386555,0.003225595834807074,158730.36369747893,-9.70521016978631e-05
