Reading,Currency,Max,Min,Mean,Vol,FD,R
17,EUR_USD,1.03605,1.035755,1.0358589,0.000295,10101.694915254237,0.0001747
17,EUR_JPY,143.8565,143.791,143.8327772,0.0655,38.473282442748086,0.0001141
17,USD_CZK,23.50015,23.477,23.488195,0.02315,101.9438444924406,-0.0002061
17,USD_PLN,4.5213915,4.519446,4.5198986,0.0019455,2349.0105371369827,-0.0001674
17,USD_INR,81.62,81.62,81.62,0.0,N/A,9.01e-05
18,AUD_USD,0.6667,0.666405,0.6665309,0.000295,10711.86440677966,0.0001317
18,GBP_EUR,1.157335,1.157,1.1571876,0.000335,8059.701492537313,-4.24e-05
18,USD_CAD,1.34665,1.34631,1.346415,0.00034,11205.882352941175,-0.000106
18,USD_JPY,138.8405,138.755,138.8096889,0.0855,25.26315789473684,-0.0003174
18,USD_MXN,19.3037,19.2985,19.3023798,0.0052,1526.923076923077,-6.1e-06
18,EUR_USD,1.036165,1.03575,1.0359727,0.000415,10096.385542168675,0.0001099
18,EUR_JPY,143.8455,143.744,143.8020917,0.1015,29.556650246305416,-0.0002133
18,USD_CZK,23.4953,23.482,23.4863136,0.0133,105.26315789473685,-8.01e-05
18,USD_PLN,4.52042,4.518376,4.5192669,0.002044,2133.07240704501,-0.0001398
18,USD_INR,81.62,81.62,81.62,0.0,N/A,0.0
19,AUD_USD,0.6666,0.6663,0.6664803,0.0003,8900.0,-7.59e-05
19,GBP_EUR,1.1575,1.1572,1.1573133,0.0003,7900.0,0.0001086
19,USD_CAD,1.34665,1.34635,1.3464654,0.0003,11900.0,3.74e-05
19,USD_JPY,138.845,138.7655,138.8153417,0.0795,21.635220125786162,4.07e-05
19,USD_MXN,19.304,19.302635,19.3032212,0.001365,1406.5934065934068,4.36e-05
19,EUR_USD,1.03605,1.03575,1.0358846,0.0003,7266.666666666667,-8.5e-05
19,EUR_JPY,143.814,143.752,143.7960916,0.062,22.258064516129032,-4.17e-05
19,USD_CZK,23.4902,23.4855,23.4879,0.0047,148.93617021276594,6.75e-05
19,USD_PLN,4.5205575,4.518944,4.5196715,0.0016135,2516.2689804772235,8.95e-05
19,USD_INR,81.62,81.62,81.62,0.0,N/A,0.0
20,AUD_USD,0.6665,0.6661,0.6662863,0.0004,8175.0,-0.0002911
20,GBP_EUR,1.1575,1.1572,1.1573352,0.0003,9100.0,1.89e-05
20,USD_CAD,1.34675,1.34645,1.3466499,0.0003,12233.333333333334,0.000137
20,USD_JPY,138.875,138.8265,138.8539278,0.0485,35.46391752577319,0.000278
20,USD_MXN,19.30574,19.30236,19.3036233,0.00338,2289.9408284023666,2.08e-05
20,EUR_USD,1.03595,1.03554,1.0356382,0.00041,10853.658536585366,-0.0002379
20,EUR_JPY,143.82,143.78,143.8026478,0.04,61.75,4.56e-05
20,USD_CZK,23.4953,23.48865,23.4927953,0.00665,556.3909774436091,0.0002084
20,USD_PLN,4.521998,4.51985,4.5207605,0.002148,2579.1433891992547,0.0002409
20,USD_INR,81.63005,81.62,81.6246756,0.01005,0.0,5.73e-05
21,AUD_USD,0.66648,0.6661,0.6663054,0.00038,7921.0526315789475,2.87e-05
21,GBP_EUR,1.15741,1.1571,1.1572806,0.00031,12612.903225806453,-4.72e-05
21,USD_CAD,1.34689,1.34647,1.3466754,0.00042,8547.619047619048,1.89e-05
21,USD_JPY,138.8675,138.815,138.849725,0.0525,48.38095238095238,-3.03e-05
21,USD_MXN,19.304355,19.30199,19.3030628,0.002365,1344.6088794926004,-2.9e-05
21,EUR_USD,1.03585,1.03545,1.0356316,0.0004,6175.0,-6.4e-06
21,EUR_JPY,143.816,143.78,143.7981667,0.036,78.33333333333334,-3.12e-05
21,USD_CZK,23.50215,23.472,23.4926911,0.03015,330.01658374792703,-4.4e-06
21,USD_PLN,4.521998,4.5200375,4.5209187,0.0019605,1683.2440703902066,3.5e-05
21,USD_INR,81.63,81.626,81.6277447,0.004,115.0,3.76e-05
22,AUD_USD,0.6667,0.6664,0.6665172,0.0003,9000.0,0.0003179
22,GBP_EUR,1.15741,1.1572,1.1572991,0.00021,15714.285714285714,1.6e-05
22,USD_CAD,1.34665,1.34619,1.346377,0.00046,8391.304347826088,-0.0002216
22,USD_JPY,138.8545,138.7815,138.8210361,0.073,47.945205479452056,-0.0002066
22,USD_MXN,19.30385,19.301415,19.3025521,0.002435,1741.2731006160163,-2.65e-05
22,EUR_USD,1.03605,1.03565,1.0358719,0.0004,8900.0,0.000232
22,EUR_JPY,143.844,143.76,143.8004833,0.084,58.69047619047619,1.61e-05
22,USD_CZK,23.4997,23.4762,23.4874233,0.0235,57.87234042553191,-0.0002242
22,USD_PLN,4.5211365,4.51914,4.519924,0.0019965,2494.3651389932384,-0.00022
22,USD_INR,81.626,81.623,81.6247336,0.003,100.0,-3.69e-05
23,AUD_USD,0.666735,0.6665,0.6666732,0.000235,13276.595744680852,0.0002341
23,GBP_EUR,1.157385,1.15719,1.1572748,0.000195,15435.897435897436,-2.1e-05
23,USD_CAD,1.34645,1.34605,1.3461606,0.0004,8450.0,-0.0001607
23,USD_JPY,138.827,138.7525,138.7891417,0.0745,24.966442953020138,-0.0002298
23,USD_MXN,19.3029,19.29992,19.3020914,0.00298,869.1275167785235,-2.39e-05
23,EUR_USD,1.03627,1.03595,1.0361031,0.00032,6000.0,0.0002232
23,EUR_JPY,143.84,143.7685,143.7997928,0.0715,27.692307692307693,-4.8e-06
23,USD_CZK,23.49435,23.477,23.4827331,0.01735,81.8443804034582,-0.0001997
23,USD_PLN,4.519999,4.5180355,4.5189234,0.0019635,1690.8581614463967,-0.0002214
23,USD_INR,81.623,81.6,81.618235,0.023,33.47826086956522,-7.96e-05
24,AUD_USD,0.6668,0.6665,0.66667,0.0003,14300.0,-4.8e-06
24,GBP_EUR,1.1574,1.1572,1.1573095,0.0002,13500.0,3e-05
24,USD_CAD,1.34635,1.34604,1.346132,0.00031,10580.645161290322,-2.12e-05
24,USD_JPY,138.772,138.695,138.7259833,0.077,42.467532467532465,-0.0004551
24,USD_MXN,19.30318,19.301555,19.3022741,0.001625,1046.1538461538462,9.5e-06
24,EUR_USD,1.03625,1.03598,1.0360947,0.00027,9518.518518518518,-8.1e-06
24,EUR_JPY,143.78,143.7075,143.7320256,0.0725,42.62068965517242,-0.0004713
24,USD_CZK,23.4918,23.4798,23.4828103,0.012,98.33333333333334,3.3e-06
24,USD_PLN,4.5201955,4.5183615,4.5188353,0.001834,1902.9443838604145,-1.95e-05
24,USD_INR,81.66005,81.60715,81.6219467,0.0529,18.90359168241966,4.55e-05
25,AUD_USD,0.6668,0.6664,0.6665776,0.0004,11075.0,-0.0001386
25,GBP_EUR,1.1574,1.1572,1.1573391,0.0002,19600.0,2.56e-05
25,USD_CAD,1.34645,1.346035,1.3461941,0.000415,11156.626506024097,4.61e-05
25,USD_JPY,138.765,138.7285,138.7479861,0.0365,53.97260273972603,0.0001586
25,USD_MXN,19.3039,19.30125,19.3025491,0.00265,2260.3773584905657,1.42e-05
25,EUR_USD,1.03615,1.035895,1.0359813,0.000255,20588.235294117647,-0.0001094
25,EUR_JPY,143.757,143.718,143.7393237,0.039,60.769230769230774,5.08e-05
25,USD_CZK,23.4985,23.47325,23.4859517,0.02525,137.02970297029702,0.0001338
25,USD_PLN,4.5205415,4.5184915,4.5191916,0.00205,2707.3170731707314,7.88e-05
25,USD_INR,81.66,81.611,81.6372944,0.049,28.36734693877551,0.000188
26,AUD_USD,0.66656,0.6662,0.6663921,0.00036,7555.555555555555,-0.0002783
26,GBP_EUR,1.1576,1.157335,1.1574476,0.000265,17207.54716981132,9.37e-05
